item_id	variable_id
27035	26976
27036	26976
27037	26976
27038	26976
27039	26976
27040	26977
27041	26977
27042	26977
27043	26977
27044	26977
27045	26978
27046	26978
27047	26978
27048	26978
27049	26978
27050	26979
27051	26979
27052	26979
27053	26979
27054	26979
27055	26981
27056	26981
27057	26981
27058	26981
27059	26982
27060	26982
27061	26982
27062	26982
27063	26982
27064	26982
27065	26983
27066	26983
27067	26983
27068	26983
27069	26984
27070	26984
27071	26984
27072	26985
27073	26985
27074	26985
27075	26985
27076	26985
27077	26986
27078	26986
27079	26986
27080	26986
27081	26986
27082	26986
27083	26986
27084	26986
27093	26988
27094	26988
27095	26988
27096	26988
27097	26990
27098	26990
27099	26990
27100	26990
27101	26990
27102	26991
27103	26991
27104	26992
27105	26992
27106	26992
27107	26993
27108	26993
27109	26993
27110	26994
27111	26994
27112	26995
27113	26995
27114	26995
27115	26995
27116	26995
27117	26996
27118	26996
27119	26996
27120	26996
27121	26996
27122	26997
27123	26997
27124	26997
27125	26998
27126	26998
27127	26998
27128	27004
27129	27004
27130	27004
27131	27004
27132	27004
27133	27005
27134	27005
27135	27005
27136	27005
27137	27005
27138	27009
27139	27009
27140	27009
27141	27009
27142	27010
27143	27010
27144	27010
27145	27010
27146	27011
27147	27011
27148	27011
27149	27011
27164	27044
27165	27044
27166	27044
27167	27045
27168	27045
27169	27045
27170	27046
27171	27046
27172	27046
27173	27047
27174	27047
27175	27047
27176	27048
27177	27048
27178	27048
27179	27049
27180	27049
27181	27049
27182	27050
27183	27050
27184	27050
27185	27050
27186	27050
27187	27050
27188	27050
27189	27051
27190	27051
27191	27051
27192	27051
27193	27053
27194	27053
27195	27053
27196	27054
27197	27054
27198	27054
27199	27055
27200	27055
27201	27055
27202	27056
27203	27056
27204	27057
27205	27057
27206	27058
27207	27058
27208	27058
27209	27059
27210	27059
27211	27059
27212	27060
27213	27060
27214	27060
27215	27061
27216	27061
27217	27061
27218	27065
27219	27065
27220	27065
27221	27066
27222	27066
27223	27066
27224	27066
27225	27066
27226	27066
27227	27067
27228	27067
27229	27067
27230	27067
27231	27069
27232	27069
27233	27069
27234	27069
27235	27070
27236	27070
27237	27070
27238	27070
27239	27080
27240	27080
27241	27084
27242	27084
27243	27084
27244	27084
27245	27084
27246	27085
27247	27085
27248	27085
27249	27085
27250	27086
27251	27086
27252	27086
27253	27086
27254	27086
27255	27087
27256	27087
27257	27087
27258	27087
27259	27087
27260	27088
27261	27088
27262	27088
27263	27088
27264	27089
27265	27089
27266	27089
27267	27089
27268	27090
27269	27090
27270	27090
27271	27090
27272	27090
27273	27091
27274	27091
27275	27091
27276	27091
27277	27092
27278	27092
27279	27092
27280	27093
27281	27093
27282	27093
27283	27093
27284	27093
27285	27094
27286	27094
27287	27094
27288	27095
27289	27095
27290	27095
27292	27096
27293	27096
27294	27096
27295	27101
27296	27101
27297	27101
27298	27102
27299	27102
27300	27102
27301	27102
27302	27102
27303	27102
27304	27103
27305	27103
27306	27103
27307	27103
27308	27105
27309	27105
27310	27105
27311	27105
27312	27106
27313	27106
27314	27106
27315	27106
27316	27107
27317	27107
27318	27107
27319	27107
27320	27107
27321	27113
27322	27113
27323	27113
27324	27113
27325	27113
27326	27113
27327	27114
27328	27114
27329	27114
27330	27114
27331	27114
27332	27114
27333	27114
27334	27115
27335	27115
27336	27115
27337	27115
27338	27115
27339	27116
27340	27116
27341	27116
27342	27116
27343	27116
27344	27116
27345	27116
27346	27116
27347	27120
27348	27120
27349	27120
27350	27120
27351	27120
27352	27121
27353	27121
27354	27121
27355	27121
27356	27121
27357	27122
27358	27122
27359	27122
27360	27122
27361	27122
27362	27123
27363	27123
27364	27123
27365	27123
27366	27123
27367	27124
27368	27124
27369	27124
27370	27124
27371	27124
27372	27125
27373	27125
27374	27125
27375	27125
27376	27125
27377	27126
27378	27126
27379	27126
27380	27126
27381	27126
27382	27127
27383	27127
27384	27127
27385	27128
27386	27128
27387	27128
27388	27129
27389	27129
27390	27129
27391	27129
27392	27129
27393	27130
27394	27130
27395	27131
27396	27131
27397	27133
27398	27133
27399	27133
27400	27133
27401	27133
27402	27133
27403	27133
27404	27133
27405	27133
27406	27133
27407	27133
27408	27133
27409	27141
27410	27141
27411	27141
27412	27141
27413	27142
27414	27142
27415	27142
27416	27143
27417	27143
27418	27143
27419	27143
27420	27143
27421	27144
27422	27144
27423	27144
27424	27144
27425	27145
27426	27145
27427	27146
27428	27146
27429	27146
27430	27148
27431	27148
27432	27151
27433	27151
27434	27151
27435	27152
27436	27153
27437	27153
27438	27154
27439	27154
27440	27154
27441	27154
27442	27154
27443	27155
27444	27155
27445	27155
27446	27156
27447	27156
27448	27156
27453	27192
27454	27192
27455	27192
27456	27192
27457	27193
27458	27193
27459	27193
27460	27193
27461	27193
27462	27193
27463	27193
27464	27193
27465	27193
27466	27193
27467	27193
27468	27193
27469	27193
27470	27193
27471	27193
27472	27195
27473	27195
27474	27195
27475	27196
27476	27196
27477	27196
27478	27196
27479	27196
27480	27196
27481	27196
27482	27197
27483	27197
27484	27199
27485	27199
27486	27199
27487	27199
27488	27199
27489	27200
27490	27200
27491	27200
27492	27200
27493	27201
27494	27201
27495	27201
27496	27201
27497	27202
27498	27202
27499	27202
27500	27202
27501	27202
27502	27202
27503	27202
27504	27203
27505	27203
27506	27203
27507	27203
27508	27204
27509	27204
27510	27204
27511	27204
27512	27204
27513	27205
27514	27205
27515	27205
27516	27205
27517	27206
27518	27206
27519	27206
27520	27206
27521	27206
27522	27207
27523	27207
27524	27207
27525	27207
27526	27207
27527	27207
27528	27207
27529	27207
27530	27207
27531	27207
27532	27239
27533	27239
27534	27239
27535	27239
27536	27239
27537	27240
27538	27240
27539	27240
27540	27241
27541	27241
27542	27241
27543	27242
27545	27244
27550	27249
27556	27273
27557	27273
27558	27273
27559	27273
27560	27273
27561	27273
27562	27274
27563	27274
27564	27274
27565	27274
27566	27274
27567	27275
27568	27275
27569	27275
27570	27275
27571	27279
27572	27279
27573	27279
27574	27280
27575	27280
27576	27280
27577	27280
27578	27280
27579	27281
27580	27281
27581	27281
27582	27281
27583	27281
27584	27281
27585	27282
27586	27282
27587	27282
27588	27283
27589	27283
27590	27283
27591	27284
27592	27284
27593	27284
27594	27285
27595	27285
27596	27285
27597	27286
27598	27286
27599	27287
27600	27290
27601	27290
27602	27290
27603	27290
27604	27290
27605	27290
27606	27290
27607	27292
27608	27292
27609	27293
27610	27293
27611	27294
27612	27294
27613	27294
27614	27295
27615	27295
27616	27296
27617	27296
27618	27296
27619	27297
27620	27297
27621	27297
27622	27298
27623	27298
27624	27298
27625	27301
27626	27301
27627	27301
27628	27301
27629	27302
27630	27302
27631	27303
27632	27303
27633	27303
27634	27304
27635	27304
27636	27304
27637	27304
27638	27304
27639	27306
27640	27306
27641	27306
27642	27306
27643	27319
27644	27319
27645	27319
27646	27319
27647	27320
27648	27320
27649	27320
27650	27321
27651	27321
27652	27321
27653	27322
27654	27322
27655	27322
27656	27322
27657	27322
27658	27322
27659	27322
27660	27322
27661	27322
27662	27323
27663	27323
27664	27323
27665	27323
27666	27323
27667	27323
27668	27324
27669	27324
27670	27324
27671	27324
27672	27324
27673	27324
27674	27325
27675	27325
27676	27325
27677	27326
27678	27326
27679	27326
27680	27326
27681	27331
27682	27331
27683	27331
27684	27331
27685	27341
27686	27341
27687	27341
27688	27341
27689	27342
27690	27342
27691	27342
27692	27342
27693	27343
27694	27343
27695	27343
27696	27344
27697	27344
27698	27345
27699	27345
27700	27345
27701	27346
27702	27346
27703	27346
27704	27346
27705	27347
27706	27347
27707	27347
27708	27347
27709	27354
27710	27354
27711	27354
27712	27354
27713	27354
27714	27354
27715	27354
27716	27354
27717	27354
27718	27355
27719	27355
27720	27355
27721	27355
27722	27372
27723	27372
27724	27372
27725	27372
27726	27372
27727	27373
27728	27373
27729	27373
27730	27373
27731	27373
27732	27373
27733	27373
27734	27373
27735	27373
27736	27374
27737	27374
27738	27374
27739	27374
27740	27374
27741	27375
27742	27375
27743	27375
27744	27375
27745	27376
27746	27376
27747	27376
27756	27420
27757	27420
27758	27420
27759	27421
27760	27421
27761	27421
27762	27421
27763	27422
27764	27422
27765	27422
27766	27422
27767	27423
27768	27423
27769	27423
27770	27423
27771	27425
27772	27425
27773	27425
27774	27425
27775	27426
27776	27426
27777	27426
27778	27428
27779	27428
27780	27428
27781	27428
27782	27429
27783	27429
27784	27429
27785	27429
27786	27429
27787	27429
27788	27430
27789	27430
27790	27430
27791	27430
27792	27432
27793	27432
27794	27432
27795	27432
27796	27433
27797	27433
27798	27433
27799	27433
27800	27433
27801	27434
27802	27434
27803	27434
27804	27435
27805	27435
27806	27435
27807	27435
27808	27435
27809	27435
27810	27436
27811	27436
27812	27436
27813	27436
27814	27436
27815	27441
27816	27441
27817	27441
27818	27442
27819	27442
27820	27443
27821	27444
27822	27444
27823	27447
27824	27447
27825	27447
27826	27447
27827	27448
27828	27448
27829	27448
27830	27448
27831	27448
27832	27448
27833	27450
27834	27450
27835	27450
27836	27451
27837	27451
27838	27451
27839	27452
27840	27452
27841	27452
27842	27453
27843	27453
27844	27453
27845	27453
27846	27453
27847	27454
27848	27454
27849	27455
27850	27455
27851	27455
27852	27463
27853	27463
27854	27463
27855	27463
27856	27463
27857	27465
27858	27465
27859	27465
27860	27465
27861	27469
27862	27469
27863	27469
27864	27472
27865	27472
27866	27472
27867	27472
27868	27473
27869	27473
27870	27474
27871	27475
27872	27475
27873	27475
27874	27475
27875	27477
27876	27477
27877	27477
27878	27477
27879	27478
27880	27478
27881	27478
27882	27479
27883	27479
27884	27479
27885	27480
27886	27480
27887	27480
27888	27481
27889	27481
27890	27481
27891	27482
27892	27482
27893	27482
27894	27483
27895	27483
27896	27483
27897	27484
27898	27484
27899	27484
27900	27486
27901	27486
27928	27494
27929	27494
27930	27494
27931	27494
27953	27498
27954	27498
27955	27499
27956	27499
27957	27500
27958	27500
27959	27500
27960	27500
27961	27501
27962	27501
27963	27503
27964	27504
27965	27504
27966	27505
27967	27505
27968	27505
27969	27506
27970	27506
27971	27507
27972	27507
27973	27507
27974	27507
27975	27508
27976	27508
27977	27508
27978	27509
27979	27510
27980	27510
27981	27513
27982	27513
27983	27513
27984	27513
27985	27514
27986	27514
27987	27514
27988	27515
27989	27515
27990	27515
27992	27517
27993	27517
27994	27517
27995	27518
27996	27518
27997	27518
27998	27518
27999	27518
28000	27518
28001	27518
28002	27524
28003	27524
28004	27524
28005	27524
28006	27525
28007	27525
28008	27525
28009	27525
28010	27525
28011	27525
28012	27526
28013	27526
28014	27526
28015	27526
28016	27527
28017	27527
28018	27527
28019	27527
28020	27527
28021	27527
28022	27528
28023	27528
28024	27528
28025	27528
28026	27528
28027	27528
28028	27528
28029	27528
28030	27529
28031	27529
28032	27530
28033	27530
28034	27530
28035	27530
28036	27531
28037	27531
28038	27531
28039	27531
28040	27531
28041	27532
28042	27532
28043	27532
28044	27532
28045	27532
28046	27532
28047	27533
28048	27533
28049	27533
28050	27534
28051	27534
28052	27534
28053	27534
28054	27534
28055	27534
28056	27535
28057	27535
28058	27535
28059	27535
28060	27535
28061	27535
28062	27535
28063	27535
28064	27536
28065	27536
28066	27536
28067	27536
28068	27536
28069	27536
28070	27537
28071	27537
28072	27537
28073	27537
28074	27537
28075	27537
28076	27537
28077	27537
28078	27537
28107	27684
28108	27684
28109	27684
28110	27684
28111	27684
28112	27684
28113	27685
28114	27685
28115	27685
28116	27685
28118	27685
28120	27685
28121	27685
28123	27685
28125	27686
28126	27687
28167	27766
28168	27766
28169	27766
28170	27766
28171	27766
28281	27982
28282	27982
28283	27982
28284	27982
28294	28004
28295	28004
28296	28004
28297	28004
28298	28004
28299	28004
28300	28004
28301	28004
28302	28006
28303	28006
28304	28006
28305	28008
28306	28008
28307	28008
28308	28008
28315	28027
28316	28027
28317	28027
28318	28027
28319	28027
28325	28035
28326	28035
28327	28035
28328	28035
28329	28035
28335	28038
28336	28038
28337	28038
28338	28038
28339	28038
28355	28082
28356	28082
28357	28082
28358	28083
28359	28083
28360	28083
28361	28084
28362	28084
28366	28100
28367	28100
28368	28100
28369	28100
28370	28100
28371	28100
28372	28100
28373	28101
28374	28101
28375	28101
28376	28101
28377	28101
28378	28101
28426	28206
28427	28206
28428	28206
28429	28206
28431	28208
28432	28209
28433	28209
28434	28209
28435	28209
28436	28209
28437	28209
28438	28209
28439	28209
28459	28283
28460	28283
28461	28283
28462	28284
28463	28284
28464	28284
28465	28287
28466	28288
28467	28330
28468	28330
28469	28330
28470	28331
28471	28331
28472	28331
28473	28331
28474	28331
28475	28331
28476	28331
28477	28331
28478	28331
28479	28331
28480	28331
28481	28331
28482	28331
28483	28331
28484	28331
28485	28331
28486	28331
28487	28331
28491	28332
28492	28332
28493	28332
28494	28332
28495	28332
28496	28332
28497	28333
28498	28333
28499	28333
28500	28346
28501	28346
28502	28346
28503	28348
28504	28348
28505	28348
28506	28348
28507	28349
28508	28349
28509	28350
28510	28350
28511	28350
28512	28351
28513	28351
28514	28351
28515	28351
28516	28351
28517	28351
28518	28351
28519	28351
28520	28351
28521	28351
28522	28351
28523	28351
28524	28351
28525	28351
28526	28351
28527	28351
28528	28351
28529	28351
28530	28351
28531	28351
28532	28351
28533	28351
28534	28351
28535	28351
28536	28351
28537	28351
28538	28351
28539	28351
28540	28351
28541	28351
28542	28352
28543	28352
28544	28352
28545	28353
28546	28353
28547	28353
28548	28353
28549	28353
28550	28353
28551	28353
28552	28353
28553	28353
28554	28353
28555	28353
28556	28353
28557	28353
28558	28353
28559	28353
28560	28353
28561	28353
28562	28353
28563	28353
28564	28353
28565	28353
28566	28353
28567	28353
28568	28353
28569	28353
28570	28353
28571	28353
28572	28353
28573	28353
28574	28353
28575	28353
28576	28353
28577	28353
28578	28353
28579	28353
28580	28353
28581	28353
28582	28353
28583	28353
28584	28353
28585	28353
28586	28353
28587	28353
28588	28354
28589	28354
28590	28354
28591	28354
28592	28355
28593	28355
28594	28355
28595	28355
28596	28355
28597	28355
28598	28355
28599	28355
28600	28355
28601	28355
28602	28355
28603	28355
28604	28355
28605	28355
28606	28355
28607	28356
28608	28356
28609	28356
28620	28405
28621	28406
28622	28407
28623	28408
28624	28409
28625	28416
28626	28416
28627	28416
28628	28416
28629	28416
28630	28416
28631	28416
28632	28416
28633	28416
28634	28416
28635	28416
28636	28416
28637	28416
28638	28416
28639	28416
28640	28416
28641	28416
28642	28416
28643	28423
28644	28423
28645	28423
28646	28423
28647	28426
28648	28426
28649	28426
28650	28426
28651	28426
28652	28426
28653	28428
28654	28428
28655	28428
28656	28428
28657	28428
28658	28428
28659	28430
28660	28430
28661	28430
28662	28430
28663	28430
28664	28432
28665	28432
28666	28432
28667	28435
28668	28435
28669	28435
28670	28435
28671	28438
28672	28438
28673	28438
28674	28439
28675	28439
28676	28439
28677	28439
28678	28440
28679	28440
28680	28440
28681	28440
28682	28441
28683	28441
28684	28441
28685	28441
28686	28442
28687	28442
28688	28442
28689	28442
28690	28443
28691	28443
28692	28443
28693	28443
28694	28444
28695	28444
28696	28444
28697	28445
28698	28445
28699	28445
28700	28445
28701	28450
28702	28450
28703	28450
28704	28453
28705	28453
28706	28454
28707	28454
28708	28455
28709	28455
28710	28456
28711	28456
28712	28457
28713	28457
28714	28457
28715	28457
28716	28458
28717	28458
28718	28458
28719	28458
28720	28459
28721	28459
28746	28461
28747	28461
28748	28461
28749	28461
28750	28461
28751	28461
28752	28461
28753	28461
28754	28462
28755	28462
28756	28462
28757	28462
28758	28462
28759	28462
28760	28462
28761	28463
28762	28463
28763	28463
28764	28463
28765	28464
28766	28464
28767	28464
28768	28464
28769	28464
28770	28464
28771	28464
28772	28464
28773	28464
28774	28464
28775	28464
28776	28464
28777	28464
28778	28464
28779	28464
28780	28464
28781	28464
28782	28465
28783	28465
28784	28465
28785	28465
28786	28465
28787	28465
28788	28465
28789	28465
28790	28465
28791	28465
28792	28465
28793	28465
28794	28465
28795	28465
28796	28465
28797	28466
28798	28466
28799	28466
28800	28466
28801	28467
28802	28467
28803	28467
28804	28468
28805	28468
28806	28468
28807	28468
28808	28468
28809	28468
28810	28468
28811	28468
28820	28496
28821	28496
28822	28496
28823	28496
28824	28496
28825	28496
28826	28496
28827	28496
28828	28496
28829	28496
28830	28496
28831	28497
28832	28497
28833	28497
28834	28497
28835	28498
28836	28498
28837	28498
28838	28498
28839	28498
28840	28498
28841	28498
28842	28499
28843	28499
28844	28499
28845	28499
28846	28500
28847	28500
28848	28500
28849	28500
28850	28506
28851	28506
28852	28506
28853	28507
28854	28507
28855	28507
28864	28512
28865	28519
28866	28519
28867	28519
28868	28525
28869	28525
28870	28525
28871	28525
28872	28525
28873	28528
28874	28528
28875	28528
28876	28528
28877	28531
28878	28531
28879	28534
28880	28534
28881	28534
28882	28534
28883	28542
28884	28542
28885	28542
28886	28543
28887	28543
28888	28543
28889	28544
28890	28544
28891	28544
28892	28544
28893	28545
28894	28545
28895	28545
28896	28545
28897	28553
28898	28553
28899	28554
28900	28570
28901	28570
28902	28570
28903	28570
28904	28570
28905	28570
28906	28570
28907	28570
28908	28570
28909	28570
28910	28570
28911	28570
28912	28571
28913	28571
28914	28571
28915	28571
28916	28571
28917	28571
28918	28571
28919	28571
28920	28571
28921	28571
28922	28571
28923	28572
28924	28572
28925	28572
28926	28572
28927	28572
28928	28572
28929	28572
28930	28572
28931	28572
28932	28572
28933	28572
28934	28572
28935	28572
28936	28573
28937	28573
28938	28573
28939	28573
28940	28573
28941	28573
28942	28573
28943	28573
28944	28573
28945	28573
28946	28573
28947	28573
28948	28574
28949	28574
28950	28574
28951	28574
28952	28574
28953	28574
28954	28574
28955	28574
28956	28574
28957	28574
28958	28575
28959	28575
28960	28575
28961	28575
28962	28575
28963	28575
28964	28575
28965	28575
28966	28575
28967	28575
28968	28575
28969	28575
28970	28576
28971	28576
28972	28576
28973	28576
28974	28576
28975	28576
28976	28576
28977	28576
28978	28576
28979	28576
28980	28577
28981	28577
28982	28577
28983	28577
28984	28577
28985	28577
28986	28577
28987	28577
28988	28577
28989	28577
28990	28577
28991	28577
28992	28577
28993	28577
29003	28589
29004	28589
29005	28589
29006	28589
29007	28589
29008	28589
29009	28589
29010	28590
29011	28590
29012	28590
29013	28590
29014	28590
29015	28591
29016	28591
29017	28591
29018	28591
29019	28591
29020	28593
29021	28593
29022	28593
29023	28593
29024	28593
29025	28594
29026	28594
29027	28595
29028	28595
29029	28595
29030	28596
29031	28596
29032	28596
29033	28596
29034	28597
29035	28597
29036	28597
29037	28598
29038	28603
29039	28603
29040	28603
29041	28603
29042	28603
29043	28603
29044	28604
29045	28604
29046	28604
29047	28604
29048	28605
29049	28605
29050	28605
29051	28605
29052	28606
29053	28606
29054	28606
29055	28606
29056	28607
29057	28607
29058	28607
29059	28607
29116	28620
29117	28620
29118	28620
29119	28620
29120	28621
29121	28621
29122	28621
29123	28622
29124	28622
29125	28622
29126	28623
29127	28623
29128	28623
29129	28624
29130	28624
29131	28624
29132	28625
29134	28659
29135	28659
29136	28659
29137	28660
29138	28660
29139	28660
29140	28661
29141	28661
29142	28661
29143	28661
29144	28662
29145	28662
29146	28662
29147	28662
29148	28663
29149	28663
29150	28663
29151	28663
29152	28664
29153	28664
29154	28664
29155	28665
29156	28665
29157	28665
29162	28678
29163	28678
29164	28678
29165	28678
29166	28678
29167	28679
29168	28679
29169	28679
29170	28679
29171	28680
29172	28680
29173	28680
29174	28680
29175	28681
29176	28681
29177	28681
29178	28681
29179	28693
29180	28693
29181	28693
29182	28695
29183	28695
29184	28695
29185	28699
29186	28699
29187	28699
29188	28701
29189	28701
29190	28702
29191	28702
29192	28702
29193	28704
29194	28704
29195	28704
29196	28707
29197	28707
29198	28707
29199	28711
29200	28711
29201	28713
29202	28713
29203	28713
29204	28720
29205	28720
29206	28720
29207	28720
29208	28720
29209	28721
29210	28721
29211	28721
29212	28750
29213	28750
29214	28750
29215	28750
29216	28750
29217	28755
29218	28755
29219	28755
29220	28756
29221	28756
29222	28756
29223	28757
29224	28757
29225	28757
29226	28762
29227	28762
29228	28762
29229	28762
29230	28762
29231	28762
29232	28763
29233	28763
29234	28763
29235	28763
29236	28766
29237	28766
29238	28766
29239	28766
29240	28766
29241	28766
29242	28767
29243	28767
29244	28767
29245	28767
29246	28768
29247	28768
29248	28768
29249	28769
29250	28769
29251	28769
29252	28769
29253	28769
29254	28770
29255	28770
29256	28770
29257	28772
29258	28772
29259	28772
29260	28773
29261	28773
29262	28773
29263	28774
29264	28774
29265	28774
29266	28775
29267	28775
29268	28775
29269	28777
29270	28777
29271	28777
29272	28778
29273	28778
29274	28778
29275	28778
29276	28778
29277	28779
29278	28779
29279	28779
29280	28780
29281	28780
29282	28780
29283	28780
29284	28781
29285	28781
29286	28781
29287	28781
29288	28782
29289	28782
29290	28782
29291	28782
29292	28783
29293	28783
29294	28783
29295	28784
29296	28784
29297	28784
29298	28785
29299	28785
29300	28791
29301	28791
29302	28792
29303	28792
29304	28792
29305	28792
29306	28792
29307	28792
29308	28792
29309	28792
29310	28792
29311	28793
29312	28793
29313	28794
29314	28794
29315	28794
29316	28795
29317	28795
29318	28795
29319	28796
29320	28796
29321	28796
29322	28797
29323	28797
29324	28797
29325	28798
29326	28798
29327	28798
29328	28799
29329	28799
29330	28801
29331	28801
29332	28801
29345	28812
29346	28812
29347	28813
29348	28813
29349	28814
29350	28814
29351	28815
29352	28815
29353	28816
29354	28816
29355	28817
29356	28817
29357	28818
29358	28818
29359	28819
29360	28819
29361	28819
29362	28819
29363	28819
29364	28820
29365	28821
29366	28821
29367	28822
29368	28822
29369	28822
29370	28823
29371	28824
29372	28824
29373	28825
29374	28825
29375	28825
29376	28826
29377	28826
29378	28827
29379	28827
29380	28827
29381	28827
29382	28828
29383	28828
29384	28829
29385	28829
29386	28829
29387	28830
29388	28830
29389	28830
29390	28831
29391	28831
29392	28831
29393	28832
29394	28832
29395	28832
29396	28833
29397	28833
29398	28834
29399	28835
29400	28835
29401	28835
29402	28835
29403	28836
29404	28836
29405	28836
29406	28836
29407	28836
29408	28836
29409	28836
29410	28836
29411	28836
29412	28836
29413	28836
29414	28836
29415	28837
29416	28837
29417	28838
29418	28838
29419	28838
29420	28839
29421	28839
29422	28839
29423	28839
29424	28843
29425	28843
29426	28843
29427	28843
29428	28843
29429	28844
29430	28844
29431	28845
29432	28845
29433	28848
29434	28848
29435	28848
29436	28849
29437	28849
29438	28849
29439	28850
29440	28850
29441	28850
29442	28853
29443	28853
29444	28853
29445	28854
29446	28854
29447	28854
29448	28854
29449	28854
29450	28854
29451	28854
29452	28854
29453	28854
29454	28854
29455	28854
29456	28854
29457	28854
29458	28854
29459	28855
29460	28855
29461	28855
29462	28855
29463	28855
29464	28856
29465	28856
29466	28856
29467	28856
29468	28856
29469	28856
29470	28858
29471	28858
29472	28858
29473	28858
29474	28858
29475	28859
29476	28859
29477	28859
29478	28859
29479	28859
29480	28859
29481	28859
29482	28861
29483	28861
29484	28861
29485	28861
29486	28862
29487	28862
29488	28862
29489	28862
29490	28862
29491	28862
29492	28863
29493	28863
29494	28863
29495	28863
29496	28863
29497	28864
29498	28864
29499	28864
29500	28864
29501	28864
29502	28864
29503	28864
29504	28865
29505	28865
29506	28865
29507	28865
29508	28865
29509	28865
29510	28867
29511	28867
29512	28867
29518	28868
29519	28868
29520	28868
29521	28868
29522	28868
29523	28869
29524	28869
29525	28869
29534	28874
29535	28874
29536	28878
29537	28878
29538	28878
29539	28879
29540	28879
29541	28879
29542	28879
29543	28880
29544	28880
29545	28880
29546	28880
29547	28881
29548	28881
29549	28882
29550	28882
29635	29114
29636	29114
29637	29114
29638	29114
29639	29114
29640	29114
29777	29372
29778	29372
29779	29372
29780	29372
29781	29372
29782	29372
29783	29373
29784	29373
29785	29373
29786	29373
29787	29373
29788	29373
29789	29374
29790	29374
29791	29374
29792	29375
29793	29375
29794	29375
29795	29376
29796	29376
29797	29376
29798	29377
29799	29377
29800	29380
29801	29380
29802	29381
29803	29381
29804	29382
29805	29382
29806	29383
29807	29383
29808	29383
29809	29383
29810	29383
29811	29383
29812	29383
29813	29383
29814	29383
29815	29383
29816	29383
29817	29385
29823	29437
29824	29437
29825	29438
29826	29438
29827	29438
29828	29439
29829	29439
29830	29439
29831	29440
29832	29440
29833	29440
29834	29441
29835	29441
29836	29441
29837	29441
29838	29441
29839	29442
29840	29442
29841	29442
29842	29442
29843	29442
29844	29442
29845	29443
29846	29443
29847	29443
29848	29443
29849	29443
29850	29444
29851	29444
29852	29444
29853	29444
29854	29444
29855	29445
29856	29445
29857	29445
29858	29445
29859	29445
29860	29446
29861	29446
29862	29446
29863	29446
29864	29446
29865	29447
29866	29447
29867	29447
29868	29447
29869	29447
29870	29448
29871	29448
29872	29448
29873	29448
29874	29448
29875	29449
29876	29449
29877	29449
29878	29449
29879	29449
29880	29450
29881	29450
29882	29450
29883	29450
29884	29450
29885	29451
29886	29451
29887	29451
29888	29451
29905	29483
29906	29483
29907	29483
29908	29483
29909	29483
29910	29484
29911	29484
29912	29484
29913	29484
29914	29484
29915	29494
29916	29494
29917	29495
29918	29495
29919	29495
29920	29496
29921	29496
29922	29497
29923	29497
29924	29497
29925	29497
29926	29498
29927	29498
29928	29498
29929	29499
29930	29499
29931	29500
29932	29500
29933	29500
29934	29506
29935	29506
29936	29507
29937	29507
29938	29507
29939	29507
29940	29507
29941	29507
29942	29507
29943	29507
29968	29517
29969	29517
29970	29517
29971	29517
29972	29517
29973	29517
29974	29517
29975	29517
29976	29517
29977	29517
29978	29518
29979	29518
29980	29518
29981	29518
29982	29518
29983	29518
29984	29518
29985	29518
29986	29519
29987	29519
29988	29519
29989	29519
29990	29519
29991	29519
29992	29519
29993	29519
29994	29520
29995	29520
29996	29521
29997	29521
29998	29522
29999	29522
30000	29522
30001	29522
30002	29523
30003	29523
30039	29589
30040	29589
30041	29589
30042	29589
30043	29589
30044	29589
30045	29589
30046	29590
30047	29590
30048	29590
30049	29590
30050	29590
30051	29590
30052	29590
30053	29591
30054	29591
30055	29591
30056	29591
30057	29591
30058	29591
30059	29592
30060	29592
30061	29592
30062	29592
30063	29592
30064	29593
30065	29593
30066	29593
30067	29594
30068	29594
30069	29594
30070	29594
30071	29594
30072	29594
30073	29598
30074	29598
30075	29598
30076	29598
30077	29599
30078	29599
30079	29599
30080	29599
30081	29599
30082	29600
30083	29600
30084	29600
30085	29600
30086	29600
30087	29601
30088	29601
30089	29601
30090	29601
30091	29601
30092	29601
30093	29601
30094	29602
30095	29602
30096	29602
30097	29602
30098	29602
30099	29606
30100	29606
30101	29606
30102	29606
30103	29606
30104	29607
30105	29607
30106	29607
30107	29607
30108	29607
30109	29607
30110	29608
30111	29608
30112	29608
30113	29608
30114	29608
30115	29609
30116	29609
30117	29609
30118	29609
30119	29609
30120	29617
30121	29617
30122	29617
30123	29617
30124	29617
30125	29620
30126	29620
30127	29620
30128	29620
30129	29621
30130	29621
30131	29621
30132	29621
30133	29622
30134	29622
30135	29622
30136	29622
30137	29622
30138	29622
30139	29622
30140	29623
30141	29623
30142	29623
30143	29623
30144	29623
30145	29623
30146	29624
30147	29624
30148	29624
30149	29624
30150	29624
30151	29624
30152	29624
30153	29625
30154	29625
30155	29625
30156	29625
30157	29625
30158	29625
30159	29626
30160	29626
30161	29626
30162	29626
30163	29626
30164	29627
30165	29627
30166	29627
30167	29627
30168	29627
30169	29628
30170	29628
30171	29628
30172	29628
30173	29628
30174	29628
30175	29628
30176	29628
30177	29628
30178	29628
30179	29629
30180	29629
30181	29629
30182	29629
30183	29630
30184	29630
30185	29630
30186	29630
30187	29630
30188	29630
30189	29631
30190	29631
30191	29631
30192	29631
30193	29632
30194	29632
30195	29632
30196	29632
30197	29632
